person,offer_id,received_time,label,treatment,offer_type,difficulty,reward,p_treatment,p_control,uplift_score,population_fraction,cum_treated,cum_control,cum_treated_outcome,cum_control_outcome,cumulative_gain,random_baseline,qini
f589d1a5f1fa4e7eb30f811187bae14e,4d5c57ea9a6940dd891ad53e9dbe8da0,336,1,1,discount,10,10,0.8093127053488074,0.7555621917237475,0.05375051362505989,0.10159937073938123,1134,416,853,287,70.64903846153845,61.42030406690901,9.228734394629441
7f86cd6de8f84ec7a8fbdcc530537799,5a8bc65990b245e5a138643cd4eb9837,408,1,1,discount,0,0,0.671311847447786,0.6175614324521612,0.05375041499562483,0.10166491872050341,1135,416,854,287,70.95913461538464,61.459930069532824,9.499204545851818
235a873ed1d14c9c9d2ecb28aa27b0cf,3f207df678b143eea3cee63160fa8bed,576,0,1,bogo,0,0,0.6734681440171425,0.6197779495150022,0.0536901945021403,0.1017304667016256,1136,416,854,287,70.26923076923072,61.499556072156636,8.76967469707408
c25ea74fdfce45d990fb4c03e80d008e,2298d6c36e964ae4a3e7e9706d1fb8c2,576,0,1,bogo,7,3,0.8186437531041385,0.7650410098649014,0.05360274323923708,0.10179601468274777,1137,416,854,287,69.5793269230769,61.53918207478044,8.040144848296464
d68d55e1ac834e7680e1fdcfd8ccb756,5a8bc65990b245e5a138643cd4eb9837,504,1,1,discount,0,0,0.8056141924255896,0.7520344127653744,0.05357977966021521,0.10186156266386995,1138,416,855,287,69.8894230769231,61.578808077404254,8.31061499951884
f586fb1597464f8b83982ea685f35b28,f19421c1d4aa40978ebb69ca19b0e20d,168,1,0,informational,5,5,0.8301996077970191,0.7766226800026999,0.05357692779431922,0.10192711064499213,1138,417,855,288,69.04316546762595,61.61843408002807,7.4247313875978875
c6604288d28148fbae794d079e6d7623,f19421c1d4aa40978ebb69ca19b0e20d,504,1,1,bogo,5,5,0.8289409109573423,0.7753797211278026,0.053561189829539724,0.10199265862611431,1139,417,856,288,69.35251798561148,61.65806008265188,7.694457902959606
ef17a961d61f4ad0852a77af25b8756d,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1,bogo,10,10,0.7055913413460094,0.652117283075847,0.05347405827016238,0.1020582066072365,1140,417,857,288,69.66187050359713,61.6976860852757,7.96418441832143
2ad98e767e5c472cbdf9e44a87366ef7,f19421c1d4aa40978ebb69ca19b0e20d,0,0,1,bogo,5,5,0.6758914769490557,0.622424377281152,0.05346709966790375,0.10212375458835868,1141,417,857,288,68.97122302158277,61.73731208789951,7.233910933683262
647fc3ba0eca4cc089cb1189072e08fb,5a8bc65990b245e5a138643cd4eb9837,504,0,0,informational,0,0,0.6416961730975798,0.5882402150224407,0.05345595807513903,0.10218930256948086,1141,418,857,288,70.8564593301436,61.77693809052332,9.07952123962027
d10314cc85374d27a116c0472bdde459,4d5c57ea9a6940dd891ad53e9dbe8da0,504,0,1,bogo,10,10,0.9168053403385424,0.8633589339905086,0.05344640634803388,0.10225485055060304,1142,418,857,288,70.16746411483257,61.816564093147136,8.350900021685433
885f2524dae5453680f8767a3816ac23,fafdcd668e3743c1bb461111dcafc2a4,408,1,1,discount,10,2,0.9628599506806186,0.909425080039495,0.05343487064112362,0.10232039853172523,1143,418,858,288,70.47846889952154,61.85619009577095,8.622278803750596
f04c9064ecfe4852991fc510428c7e5b,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,0,0,informational,20,5,0.7800048322689035,0.7266178779580809,0.05338695431082263,0.10238594651284741,1143,419,858,288,72.35799522673028,61.89581609839476,10.46217912833552
f97254f804b149e68d6c4b3da75e060f,ae264e3637204a6fb9bb56bc8210ddfd,168,1,1,discount,10,10,0.8331777797264149,0.7798207616249507,0.053357018101464204,0.10245149449396959,1144,419,859,288,72.67064439140813,61.93544210101857,10.735202290389559
d9f4ee05c261477a89fb30fca50cf4e0,3f207df678b143eea3cee63160fa8bed,168,0,0,informational,0,0,0.3819795082736461,0.328645024821887,0.05333448345175906,0.10251704247509176,1144,420,859,288,74.54285714285709,61.97506810364238,12.56778903921471
9a16df07c9f34c37ad8fe4f3f59b8c94,3f207df678b143eea3cee63160fa8bed,504,1,0,informational,0,0,0.7561575266377678,0.7028257893033332,0.05333173733443464,0.10258259045621394,1144,421,859,289,73.68883610451303,62.01469410626619,11.674141998246839
d54ad47d89284047809a1626127cad82,3f207df678b143eea3cee63160fa8bed,168,1,1,bogo,0,0,0.8395154481829181,0.7862055132113035,0.053309934971614625,0.10264813843733613,1145,421,860,289,74.00237529691208,62.05432010889,11.948055188022074
cbae4f5290184c7aadc7ec965547b0e1,5a8bc65990b245e5a138643cd4eb9837,336,1,1,bogo,0,0,0.6261128936565926,0.5728029624537373,0.05330993120285532,0.10271368641845831,1146,421,861,289,74.31591448931113,62.093946111513816,12.22196837779731
d14673707a6a4f329ee68f9b6cc5bc2a,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,1,1,bogo,5,5,0.5516879005932369,0.49839418263207574,0.05329371796116117,0.10277923439958049,1147,421,862,289,74.62945368171017,62.13357211413763,12.495881567572546
edb03c88f2dd493b86165cbcf467edad,5a8bc65990b245e5a138643cd4eb9837,504,1,1,bogo,0,0,0.7987861401604159,0.7455580771593947,0.05322806300102123,0.10284478238070267,1148,421,863,289,74.94299287410922,62.17319811676144,12.769794757347782
97c0d21869cf456089910a992fe39e77,5a8bc65990b245e5a138643cd4eb9837,168,1,1,bogo,0,0,0.7427846983706473,0.6895660806272385,0.05321861774340886,0.10291033036182486,1149,421,864,289,75.25653206650827,62.21282411938525,13.043707947123018
dbb7655f713f4c2a8a64dc776356c08b,5a8bc65990b245e5a138643cd4eb9837,336,0,0,informational,0,0,0.5356968724971396,0.48249169383266327,0.05320517866447633,0.10297587834294704,1149,422,864,289,77.12559241706163,62.252450122009066,14.87314229505256
9d960e161d7f4cef86d30f3cc63dd85d,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,1,1,bogo,20,5,0.8363642297392282,0.7831974646867468,0.05316676505248141,0.10304142632406922,1150,422,865,289,77.44075829383883,62.29207612463288,15.148682169205948
4fb65757dc0c48e19008422711af52ba,f19421c1d4aa40978ebb69ca19b0e20d,0,0,1,bogo,5,5,0.5623034941154164,0.5091611138671598,0.05314238024825657,0.1031069743051914,1151,422,865,289,76.75592417061603,62.3317021272567,14.424222043359329
3fd9651d967c44cea221b3a5f645df1e,5a8bc65990b245e5a138643cd4eb9837,504,0,0,informational,0,0,0.6097719883717512,0.5566317223495472,0.05314026602220401,0.10317252228631359,1151,423,865,289,78.61938534278966,62.37132812988051,16.248057212909146
ac62a9c77646419e94900201f4094e40,3f207df678b143eea3cee63160fa8bed,408,1,0,informational,0,0,0.3584673625438516,0.3053417391622624,0.05312562338158916,0.10323807026743577,1151,424,865,290,77.75943396226421,62.41095413250432,15.348479829759889
79a0f1ea3c354d6ba8c10bc4f86380b1,f19421c1d4aa40978ebb69ca19b0e20d,504,1,1,discount,5,5,0.8759068892279932,0.8228632568225586,0.05304363240543464,0.10330361824855794,1152,424,866,290,78.07547169811323,62.45058013512813,15.624891562985106
d63a0ea09b934412b45f04efd2beee14,4d5c57ea9a6940dd891ad53e9dbe8da0,504,1,1,bogo,10,10,0.9374540041701268,0.8844135866790951,0.05304041749103172,0.10336916622968012,1153,424,867,290,78.39150943396226,62.49020613775194,15.901303296210315
2ef3df712274436380108e1227506fcd,4d5c57ea9a6940dd891ad53e9dbe8da0,336,1,1,bogo,10,10,0.9329230943879961,0.879898918767722,0.05302417562027417,0.1034347142108023,1154,424,868,290,78.70754716981128,62.52983214037575,16.177715029435525
7774e6b6c61f4691bbe22622ebfe2679,f19421c1d4aa40978ebb69ca19b0e20d,408,1,1,bogo,5,5,0.6036842387790207,0.5506926989810103,0.05299153979801041,0.10350026219192449,1155,424,869,290,79.02358490566041,62.569458142999565,16.45412676266085
112cc38e64174facabfd265a62fc44c5,f19421c1d4aa40978ebb69ca19b0e20d,408,1,1,bogo,5,5,0.7827517890540266,0.729777924381819,0.05297386467220766,0.10356581017304667,1156,424,870,290,79.33962264150944,62.60908414562338,16.73053849588606
8570f31ec1734e9ebd87e8c268e5d3f3,5a8bc65990b245e5a138643cd4eb9837,408,1,1,bogo,0,0,0.8696215878082444,0.8167025313305768,0.05291905647766759,0.10363135815416885,1157,424,871,290,79.65566037735857,62.64871014824719,17.006950229111382
723eb3f991e946b9883e08aeb6d78fac,ae264e3637204a6fb9bb56bc8210ddfd,336,1,1,bogo,10,10,0.8462149510986859,0.7933060425536372,0.052908908545048705,0.10369690613529103,1158,424,872,290,79.9716981132076,62.688336150871,17.283361962336592
919fd37f06054f548f34da7cb110eef6,f19421c1d4aa40978ebb69ca19b0e20d,408,1,0,informational,5,5,0.8401531516384834,0.7872863381257148,0.05286681351276856,0.10376245411641322,1158,425,872,291,79.11058823529413,62.727962153494815,16.382626081799316
9c3b3fa0debf45758068870e8ca79bae,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0,1,bogo,7,3,0.8143762466780777,0.7615156997679831,0.052860546910094675,0.1038280020975354,1159,425,872,291,78.42588235294113,62.76758815611863,15.658294196822503
32042db985ad426a8e3c792b1585291a,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,1,1,bogo,20,5,0.9289400235127733,0.8761018023883533,0.05283822112441994,0.10389355007865758,1160,425,873,291,78.74117647058824,62.80721415874244,15.933962311845804
ef0dcb0bddc54f3595846a87bd1237ef,ae264e3637204a6fb9bb56bc8210ddfd,168,1,1,discount,10,10,0.8124447756772608,0.7596435645301967,0.05280121114706415,0.10395909805977976,1161,425,874,291,79.05647058823524,62.84684016136625,16.20963042686899
8c35bf5281cc457a839bfdb706f170fc,3f207df678b143eea3cee63160fa8bed,0,0,1,discount,0,0,0.4820537173683327,0.42926744254562255,0.052786274822710144,0.10402464604090195,1162,425,874,291,78.37176470588247,62.886466163990065,15.485298541892405
9a76495a02e9445db40943cc3f1d62d2,f19421c1d4aa40978ebb69ca19b0e20d,576,1,1,bogo,5,5,0.9403041161540041,0.8875245166402708,0.052779599513733344,0.10409019402202412,1163,425,875,291,78.68705882352947,62.92609216661387,15.760966656915599
79c8b1dbf8e8408e85c4f7473412788e,3f207df678b143eea3cee63160fa8bed,408,1,1,bogo,0,0,0.6772916944035788,0.6245205410039127,0.05277115339966609,0.1041557420031463,1164,425,876,291,79.00235294117647,62.96571816923768,16.036634771938786
81c7b04f3f344301bb6c578db4886da1,3f207df678b143eea3cee63160fa8bed,408,1,1,discount,0,0,0.7841882179049902,0.7314205455880902,0.05276767231689994,0.10422128998426848,1165,425,877,291,79.31764705882347,63.0053441718615,16.312302886961966
87b2124d7bb04ec1b1cbca7942261d91,ae264e3637204a6fb9bb56bc8210ddfd,504,1,1,discount,10,10,0.8874683856274089,0.8347045522452813,0.052763833382127645,0.10428683796539066,1166,425,878,291,79.63294117647058,63.044970174485314,16.587971001985267
a9a541f7ab1c4b4db53a99c13c6f7697,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,0,1,bogo,20,5,0.959258636344869,0.9065029093643523,0.05275572698051667,0.10435238594651285,1167,425,878,291,78.94823529411758,63.08459617710913,15.863639117008454
9ab83b0a9fe74e4ead33c741bcc4c2ea,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,1,1,bogo,5,5,0.9242584718043946,0.871513949924787,0.05274452187960754,0.10441793392763503,1168,425,879,291,79.26352941176481,63.12422217973294,16.139307232031868
a464b4c6b4e84d499a7e3af6f3460694,5a8bc65990b245e5a138643cd4eb9837,168,1,1,discount,0,0,0.8325219003625103,0.7797867750412187,0.05273512532129154,0.10448348190875721,1169,425,880,291,79.5788235294118,63.16384818235675,16.414975347055055
250032cbd1b94b2b822f036f18fb407c,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,1,1,bogo,5,5,0.8418487471245458,0.7891195165392997,0.052729230585246145,0.1045490298898794,1170,425,881,291,79.8941176470588,63.203474184980564,16.690643462078242
7882ad2a6cd44b6796c4e6eaffc40eb4,f19421c1d4aa40978ebb69ca19b0e20d,576,1,1,bogo,5,5,0.8343639525713934,0.7816475119001327,0.05271644067126069,0.10461457787100158,1171,425,882,291,80.2094117647058,63.24310018760438,16.96631157710143
fe97aa22dd3e48c8b143116a8403dd52,5a8bc65990b245e5a138643cd4eb9837,408,1,0,informational,0,0,0.6903115594571241,0.6375998495040432,0.05271170995308083,0.10468012585212376,1171,426,882,292,79.3427230046949,63.28272619022819,16.059996814466714
4fdcc8e361ac445fa4c3c655745d151f,5a8bc65990b245e5a138643cd4eb9837,336,1,0,informational,0,0,0.6194729702114743,0.5667655545926844,0.05270741561878989,0.10474567383324594,1171,427,882,293,78.48009367681493,63.322352192852,15.15774148396293
b72feb1edee44beea5e6ed43de5f9506,ae264e3637204a6fb9bb56bc8210ddfd,576,1,1,discount,10,10,0.844379105596785,0.7916785943737469,0.05270051122303809,0.10481122181436811,1172,427,883,293,78.79391100702583,63.36197819547581,15.43193281155002
5e97488a58c641ea8ecb05a8e27fddc4,3f207df678b143eea3cee63160fa8bed,168,0,1,discount,0,0,0.5904039121999864,0.5377380456585125,0.05266586654147398,0.1048767697954903,1173,427,883,293,78.1077283372365,63.40160419809962,14.706124139136875
5a2660b89e314721b25f2b966846a497,5a8bc65990b245e5a138643cd4eb9837,336,1,1,discount,0,0,0.5363878127838533,0.48372453279043215,0.05266327999342113,0.10494231777661248,1174,427,884,293,78.42154566744728,63.44123020072343,14.980315466723845
cbcb751630ed464e8f22b4ad87a0e710,2298d6c36e964ae4a3e7e9706d1fb8c2,336,1,1,bogo,7,3,0.9354527170800657,0.8827989334166463,0.05265378366341944,0.10500786575773466,1175,427,885,293,78.73536299765806,63.480856203347244,15.254506794310814
7a3ff07c09ee43f4b46cd92ca13d7718,f19421c1d4aa40978ebb69ca19b0e20d,336,1,1,bogo,5,5,0.8849691573521369,0.8323182535911274,0.05265090376100945,0.10507341373885684,1176,427,886,293,79.04918032786884,63.52048220597106,15.528698121897783
2617bb645c38463ab5b0353e8e83ce3e,fafdcd668e3743c1bb461111dcafc2a4,168,1,0,informational,10,2,0.9697484473702248,0.9171393251819878,0.05260912218823699,0.10513896171997902,1176,428,886,294,78.18691588785043,63.56010820859487,14.626807679255563
29ea6182e40a4369bc6e6574cf069812,3f207df678b143eea3cee63160fa8bed,336,1,1,bogo,0,0,0.6770201822441044,0.624412232066847,0.05260795017725739,0.1052045097011012,1177,428,887,294,78.5,63.59973421121868,14.900265788781319
4174e26000f542c6bc5dfb2b1aadbd50,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,0,1,bogo,5,5,0.6553808445555674,0.6028304839710804,0.05255036058448703,0.10527005768222339,1178,428,887,294,77.81308411214957,63.6393602138425,14.173723898307067
4af072ea19dd4d87be88f04be942a4d5,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,1,1,bogo,20,5,0.9455885519843896,0.8930422763197481,0.05254627566464154,0.10533560566334557,1179,428,888,294,78.12616822429914,63.67898621646631,14.447182007832822
70ae0b8c6a3f46888d5bd7c33759d7be,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1,discount,7,3,0.936883553670513,0.8843378995408002,0.05254565412971279,0.10540115364446775,1180,428,889,294,78.43925233644859,63.718612219090126,14.720640117358464
bbeb54e861614fc7b22a8844f72dca6c,f19421c1d4aa40978ebb69ca19b0e20d,408,1,1,bogo,5,5,0.9027590694166023,0.8502181827782518,0.05254088663835055,0.10546670162558994,1181,428,890,294,78.75233644859804,63.75823822171394,14.994098226884105
612fd8cc4c5c4ad8ad2912462b227089,fafdcd668e3743c1bb461111dcafc2a4,0,1,1,discount,10,2,0.9409488679576025,0.8884094565838249,0.0525394113737776,0.10553224960671212,1182,428,891,294,79.06542056074761,63.79786422433775,15.26755633640986
23f9e3baf42b43148fee9bbbc3530c7a,f19421c1d4aa40978ebb69ca19b0e20d,168,0,1,bogo,5,5,0.49634435299098084,0.4438081408861977,0.05253621210478315,0.10559779758783429,1183,428,891,294,78.37850467289718,63.837490226961556,14.541014445935623
6ce10f73aa954c7e8211f4fbce7606b6,3f207df678b143eea3cee63160fa8bed,336,1,0,informational,0,0,0.5793086814271203,0.5267875268776074,0.052521154549512894,0.10566334556895647,1183,429,891,295,77.5151515151515,63.87711622958537,13.638035285566133
80712efd45a84787b08074798ac40429,2298d6c36e964ae4a3e7e9706d1fb8c2,336,1,1,bogo,7,3,0.9255309672100608,0.8730196567591376,0.052511310450923165,0.10572889355007865,1184,429,892,295,77.82750582750589,63.91674223220918,13.910763595296707
24f56b5e1849462093931b164eb803b5,4d5c57ea9a6940dd891ad53e9dbe8da0,408,0,1,bogo,10,10,0.6999154634203243,0.6474316787952603,0.05248378462506398,0.10579444153120084,1185,429,892,295,77.13986013986016,63.95636823483299,13.183491905027168
51927f967f12446a8397e98c11ebeaa4,5a8bc65990b245e5a138643cd4eb9837,576,0,1,bogo,0,0,0.5595314381343025,0.50706324133302,0.05246819680128245,0.10585998951232302,1186,429,892,295,76.45221445221455,63.995994237456806,12.456220214757742
95e57e801cf84720b4249cc1d70314f5,5a8bc65990b245e5a138643cd4eb9837,336,1,0,informational,0,0,0.7765605501550534,0.7240950213942485,0.0524655287608049,0.1059255374934452,1186,430,892,296,75.5906976744186,64.03562024008062,11.555077434337989
5eb8f0103c2b46d88e96be8beecbb6ef,5a8bc65990b245e5a138643cd4eb9837,168,1,1,discount,0,0,0.8560162397506904,0.8035557939193501,0.05246044583134035,0.10599108547456738,1187,430,893,296,75.9023255813953,64.07524624270444,11.827079338690865
8be4463721e14d7fa600686bf8c8b2ed,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,1,1,bogo,20,5,0.9364590590225699,0.8840111175841849,0.05244794143838494,0.10605663345568957,1188,430,894,296,76.21395348837211,64.11487224532824,12.09908124304387
21c16cf0c293423ca08647079f1783c7,f19421c1d4aa40978ebb69ca19b0e20d,504,1,1,bogo,5,5,0.9512221896992482,0.8987988986286697,0.052423291070578526,0.10612218143681175,1189,430,895,296,76.52558139534881,64.15449824795206,12.371083147396746
53f9276cd0f24fe08a42f99ae60ba2b4,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,1,1,discount,20,5,0.8570302363754551,0.8046355754608815,0.052394660914573565,0.10618772941793393,1190,430,896,296,76.83720930232562,64.19412425057587,12.64308505174975
da47c4418d464beb8fcd91c25d143d5b,f19421c1d4aa40978ebb69ca19b0e20d,504,1,1,bogo,5,5,0.8772013639884099,0.8248142408934764,0.05238712309493343,0.10625327739905611,1191,430,897,296,77.14883720930231,64.23375025319969,12.915086956102627
dcc863ed129343a8b91f7a8d372ec4e9,ae264e3637204a6fb9bb56bc8210ddfd,408,1,1,bogo,10,10,0.9092509196892617,0.8568896063208093,0.0523613133684524,0.1063188253801783,1192,430,898,296,77.46046511627901,64.2733762558235,13.187088860455518
81dde9589b9e417f94565accd54c50e4,ae264e3637204a6fb9bb56bc8210ddfd,336,1,1,discount,10,10,0.785225359964445,0.7328722406660421,0.05235311929840292,0.10638437336130047,1193,430,899,296,77.77209302325582,64.3130022584473,13.459090764808522
11da2f066d3943699d10b61fd276fd1a,f19421c1d4aa40978ebb69ca19b0e20d,408,1,1,discount,5,5,0.9315342473455458,0.879199172309172,0.0523350750363738,0.10644992134242265,1194,430,900,296,78.08372093023263,64.35262826107112,13.731092669161512
1c6d78d003044f79b8fe208e971f22ce,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1,discount,5,5,0.8377290243859272,0.7854192917184216,0.052309732667505604,0.10651546932354483,1195,430,901,296,78.39534883720933,64.39225426369492,14.003094573514403
b8fea1db59094b43927802db63db5185,4d5c57ea9a6940dd891ad53e9dbe8da0,168,1,1,bogo,10,10,0.8402616342934636,0.787961810270357,0.05229982402310651,0.10658101730466701,1196,430,902,296,78.70697674418614,64.43188026631874,14.275096477867393
d35e585fbb9b4ac1b3ccb9e1bac71335,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,0,informational,7,3,0.9226932000935434,0.8704055614680773,0.05228763862546604,0.1066465652857892,1196,431,902,297,77.84222737819027,64.47150626894255,13.370721109247725
e703c57a8747412293f8c911398bab0f,fafdcd668e3743c1bb461111dcafc2a4,168,1,1,bogo,10,2,0.8880618842432477,0.8357781977671249,0.052283686476122804,0.10671211326691138,1197,431,903,297,78.15313225058003,64.51113227156637,13.641999979013661
17b2c631360648afa044912d9959615f,2298d6c36e964ae4a3e7e9706d1fb8c2,168,1,1,discount,7,3,0.8419888597006021,0.7897245798117843,0.052264279888817766,0.10677766124803356,1198,431,904,297,78.46403712296978,64.55075827419017,13.913278848779612
a9bd819d62554b2896a0528040305ed3,5a8bc65990b245e5a138643cd4eb9837,0,1,1,discount,0,0,0.49358037802834864,0.44132759781283765,0.052252780215511,0.10684320922915574,1199,431,905,297,78.77494199535965,64.59038427681399,14.184557718545662
5c25e9889e464103b097c878d921fe49,5a8bc65990b245e5a138643cd4eb9837,336,1,1,bogo,0,0,0.47100963113725136,0.4187618849372223,0.05224774620002909,0.10690875721027793,1200,431,906,297,79.08584686774941,64.63001027943781,14.455836588311598
3431e2d3d22e4bb2816244a7ac7c4721,3f207df678b143eea3cee63160fa8bed,0,0,1,bogo,0,0,0.4220490644970871,0.3698052351051674,0.05224382939191974,0.10697430519140011,1201,431,906,297,78.39675174013928,64.66963628206162,13.727115458077662
b5416c7b6cc0409eb428aa6f098b4480,3f207df678b143eea3cee63160fa8bed,408,0,1,bogo,0,0,0.3474995519686979,0.29526547468151987,0.05223407728717805,0.10703985317252229,1202,431,906,297,77.70765661252904,64.70926228468544,12.998394327843599
45cd1a36dae04428a949857ede724b06,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1,discount,7,3,0.9150158576378955,0.8627819936542337,0.05223386398366181,0.10710540115364446,1203,431,907,297,78.01856148491868,64.74888828730924,13.269673197609436
2282d0c4726b4e9fad5ea8c69002ae9a,3f207df678b143eea3cee63160fa8bed,336,1,0,informational,0,0,0.5718866567872847,0.519657875386543,0.05222878140074172,0.10717094913476664,1203,432,907,298,77.15277777777771,64.78851428993305,12.364263487844667
ff5d261ea11c46e4af8f85ea2cf35b61,f19421c1d4aa40978ebb69ca19b0e20d,504,1,1,bogo,5,5,0.7530594136291039,0.7008552195453805,0.05220419408372334,0.10723649711588883,1204,432,908,298,77.46296296296293,64.82814029255687,12.634822670406066
29d30b36b320430f9a00ceee99b7a5d2,3f207df678b143eea3cee63160fa8bed,504,1,1,discount,0,0,0.6408284354660736,0.5886264696307592,0.052201965835314446,0.10730204509701101,1205,432,909,298,77.77314814814827,64.86776629518067,12.905381852967594
a2eab1f4ba0c4d339de106c93d509679,4d5c57ea9a6940dd891ad53e9dbe8da0,408,1,1,bogo,10,10,0.9417457626166977,0.8895504013633151,0.052195361253382644,0.10736759307813319,1206,432,910,298,78.08333333333337,64.90739229780449,13.17594103552888
98b81a8ffdd14bb986d80673491171a7,5a8bc65990b245e5a138643cd4eb9837,168,1,0,informational,0,0,0.8155232023702004,0.7633299018273028,0.052193300542897614,0.10743314105925537,1206,433,910,299,77.21939953810625,64.9470183004283,12.272381237677948
19626bf0c0ab416492d1ac3af4d7e06a,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1,discount,7,3,0.9393995676853073,0.8872114574249899,0.052188110260317444,0.10749868904037756,1207,433,911,299,77.52886836027722,64.98664430305212,12.542224057225098
e1251ca419a84273a8a974fe61d3c69e,ae264e3637204a6fb9bb56bc8210ddfd,504,1,1,bogo,10,10,0.9634215455365119,0.9112581393713333,0.05216340616517867,0.10756423702149974,1208,433,912,299,77.83833718244796,65.02627030567592,12.812066876772036
da01c34cfee2486e99d8ae97c4d5d1b1,5a8bc65990b245e5a138643cd4eb9837,576,1,0,informational,0,0,0.74307481210698,0.6909194646356214,0.05215534747135864,0.10762978500262192,1208,434,912,300,76.9769585253456,65.06589630829974,11.911062217045853
e431ebcc6f944c5c9a2d93cbd4a790d7,fafdcd668e3743c1bb461111dcafc2a4,576,0,1,discount,10,2,0.9508805901065159,0.8987333870704862,0.05214720303602971,0.1076953329837441,1209,434,912,300,76.28571428571433,65.10552231092355,11.180191974790787
835b5ab3d7124f86b64984318ca7b456,5a8bc65990b245e5a138643cd4eb9837,0,1,0,informational,0,0,0.6569076492799275,0.604786831415925,0.05212081786400247,0.10776088096486629,1209,435,912,301,75.42758620689654,65.14514831354737,10.282437893349169
e5e23fb385dc4553ada9c638e22a6d5d,5a8bc65990b245e5a138643cd4eb9837,336,1,1,discount,0,0,0.7162027092443971,0.6641028568413353,0.05209985240306181,0.10782642894598847,1210,435,913,301,75.73563218390802,65.18477431617119,10.550857867736838
0dce458d31ae427cb2fe83841dc236b4,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1,bogo,10,10,0.930324912539044,0.8782797220643298,0.05204519047471423,0.10789197692711064,1211,435,914,301,76.04367816091963,65.22440031879498,10.819277842124649
ff1e4421836a43138e7a66b0f5f61879,fafdcd668e3743c1bb461111dcafc2a4,504,0,1,discount,10,2,0.9620353591158594,0.9099917721775487,0.05204358693831068,0.10795752490823282,1212,435,914,301,75.35172413793111,65.2640263214188,10.087697816512318
43e90787bd3a47b1a6963bb87ffdfda5,3f207df678b143eea3cee63160fa8bed,0,1,1,discount,0,0,0.38445524083608096,0.3324170992826767,0.05203814155340425,0.108023072889355,1213,435,915,301,75.65977011494249,65.30365232404262,10.356117790899873
69db4ab5361045ce8cccdfbdd2cb5121,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,1,0,informational,5,5,0.8905872296707033,0.8385763732264522,0.052010856444251075,0.10808862087047719,1213,436,915,302,74.80275229357801,65.34327832666642,9.459473966911588
35c32f6820fa4be782d5f2d1bb8e7aa2,5a8bc65990b245e5a138643cd4eb9837,168,1,1,discount,0,0,0.5407154290036329,0.48873350410519106,0.051981924898441834,0.10815416885159937,1214,436,916,302,75.11009174311926,65.38290432929024,9.727187413829014
9147b2cb3dff4a7ebb9a21bb955fee44,2298d6c36e964ae4a3e7e9706d1fb8c2,168,1,0,informational,7,3,0.8945065678619687,0.8425298635954419,0.051976704266526785,0.10821971683272155,1214,437,916,303,74.25629290617849,65.42253033191405,8.83376257426444
faf74115a43b4f718f4d4c0de116ee8a,5a8bc65990b245e5a138643cd4eb9837,336,0,0,informational,0,0,0.6215618662038177,0.5695918888212889,0.05196997738252884,0.10828526481384373,1214,438,916,303,76.17808219178073,65.46215633453787,10.715925857242866
7faec15c440b47eab0968e90dea5b281,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1,discount,7,3,0.9416373749443335,0.8896770755637565,0.051960299380577,0.10835081279496592,1215,438,917,303,76.48630136986299,65.50178233716167,10.984519032701314
b6008b910a914fe89ccbd9f05154cdda,4d5c57ea9a6940dd891ad53e9dbe8da0,168,1,0,informational,10,10,0.9315009841921967,0.8795471213251214,0.05195386286707537,0.1084163607760881,1215,439,917,304,75.63325740318908,65.54140833978549,10.091849063403586
c5d75aec20994df6bf51f95ca1664dcb,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,1,1,discount,20,5,0.9493291129114971,0.8973792822745617,0.05194983063693548,0.10848190875721028,1216,439,918,304,75.94077448747157,65.5810343424093,10.359740145062275
0abf09a9470a46c392425e988493ecef,5a8bc65990b245e5a138643cd4eb9837,168,1,1,discount,0,0,0.8102885146902142,0.7583403156593324,0.05194819903088188,0.10854745673833247,1217,439,919,304,76.24829157175407,65.62066034503312,10.62763122672095
0ee730ab06b448d29aff60a13d0709dc,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,1,1,bogo,5,5,0.9218995326717101,0.8699533261592948,0.05194620651241533,0.10861300471945463,1218,439,920,304,76.55580865603645,65.66028634765692,10.895522308379526
